,code,value
1974,gb_leds,13801160.0
1975,gb_amph,833645530.0
1976,gb_adpt,29638200.0
1978,gb_quot,1325542364.0
1979,gb_rnwk,123743480.0
1980,gb_crws,58906914.0
1981,gb_fcap,131727188.0
1982,gb_awre,75320409.0
1983,gb_mgyr,72831502.0
1984,gb_pnnt,539608073.0
1985,gb_twn,156596587.0
1986,gb_ldf,72268481.0
1987,gb_bcbp,236740695.0
1988,gb_serv,8310999976.0
1989,gb_es,20001832200.0
1990,gb_sun,2257993497.0
1993,gb_carv,20810902.0
1994,gb_cvo,1587662.0
1995,gb_lbtyb,22161206885.0
1996,gb_xel,24544170796.0
1999,gb_mfm,279251928.0
2000,gb_cmo,774697480.0
2001,gb_ssfn,95445273.0
2003,gb_mrt,332241700.0
2004,gb_igld,45319518.0
2006,gb_bw,232846900.0
2007,gb_spns,557524800.0
2008,gb_bmtc,992913901.0
2009,gb_elmd,43556903.0
2010,gb_xnet,583274464.0
2012,gb_slm,5085472000.0
2013,gb_cstr,212612754.0
2014,gb_tru,13606849000.0
2015,gb_osg,268776551.0
2016,gb_boot,772388561.0
2017,gb_dnp,3201772800.0
2018,gb_educ,97342809.0
2019,gb_tr,1930714333.0
2020,gb_obas,44807908.0
2021,gb_emms,65091935.0
2022,gb_dnbf,146694721.0
2023,gb_iccc,36357116.0
2024,gb_navi,3543050000.0
2026,gb_emcf,85167712.0
2027,gb_cmu,128268309.0
2028,gb_nre,706311915.0
2029,gb_snfca,83747605.0
2030,gb_nvls,37575120.0
2032,gb_naii,73795965.0
2033,gb_arkr,78075000.0
2034,gb_qbak,16815048.0
2035,gb_tier,1158992914.0
2036,gb_djco,323550210.0
2037,gb_psec,2524095239.0
2038,gb_ucba,117460689.0
2039,gb_dorm,2670355215.0
2040,gb_vhi,1299080269.0
2041,gb_grub,11952544966.0
2042,gb_dvd,80777697.0
2044,gb_tli,99389600.0
2045,gb_feim,73241420.0
2046,gb_fico,6378499690.0
2047,gb_pico,274149000.0
2048,gb_gldd,333331750.0
2049,gb_tait,12579405.0
2050,gb_ston,174606505.0
2052,gb_mne,53540745.0
2053,gb_smit,10305926.0
2054,gb_tedu,485559200.0
2055,gb_cart,57255896.0
2056,gb_pbhc,66713970.0
2057,gb_erii,485199396.0
2058,gb_isig,24294549.0
2059,gb_smed,52588208.0
2061,gb_gpro,904213830.0
2062,gb_br,15505116000.0
2064,gb_jbht,13496333622.0
2065,gb_cfbk,60800256.0
2066,gb_bsqr,26695481.0
2067,gb_kst,58644779.0
2068,gb_chrs,1293891892.0
2069,gb_cal,1600087204.0
2070,gb_strm,25243401.0
2071,gb_fmn,154974168.0
2072,gb_a,20565930000.0
2073,gb_golf,2026612170.0
2074,gb_box,3224833500.0
2075,gb_intg,68152813.0
2076,gb_amn,2707044000.0
2078,gb_qtm,69326000.0
2079,gb_osbc,453642939.0
2081,gb_pfs,1698237091.0
2083,gb_sgu,513772800.0
2084,gb_cbio,122651826.0
2085,gb_flow,2046450286.0
2086,gb_mpb,190472478.0
2087,gb_mgf,145400906.0
2088,gb_boch,208869145.0
2089,gb_aoi,176028600.0
2090,gb_lpl,7320909222.0
2091,gb_dram,24769038.0
2092,gb_eri,3587932153.0
2093,gb_ovbc,218877694.0
2094,gb_msb,364080277.0
2095,gb_gsit,140570207.0
2096,gb_flex,7261197159.0
2097,gb_wdfc,2409680319.0
2098,gb_invt,3809012.0
2100,gb_cplp,384285940.0
2101,gb_jax,163116453.0
2102,gb_panl,140564115.0
2103,gb_cban,150640755.0
2104,gb_colb,3118039650.0
2106,gb_shlm,1298396000.0
2107,gb_rcs,420052676.0
2110,gb_mmp,16311378600.0
2111,gb_nwn,1857600000.0
2112,gb_wmk,1279827917.0
2113,gb_phx,309563491.0
2114,gb_rrc,3731431001.0
2115,gb_sph,1476800086.0
2116,gb_rol,12540956506.0
2117,gb_mlhr,2233007719.0
2119,gb_ni,9954759519.0
2120,gb_tbi,1187403750.0
2121,gb_hae,5364483596.0
2122,gb_ufi,604650122.0
2123,gb_schn,704716350.0
2124,gb_wal,6132359408.0
2125,gb_gsk,101467216500.0
2126,gb_adus,700065450.0
2127,gb_clh,3578366932.0
2128,gb_scvl,551908510.0
2130,gb_nvr,9233612088.0
2132,gb_agnc,8395494000.0
2133,gb_hdb,258048786611.0
2134,gb_cvg,2236505000.0
2135,gb_ostk,867309300.0
2136,gb_psb,3579103662.0
2137,gb_save,3130056944.0
2138,gb_amzn,897021398728.0
2139,gb_rp,5416791521.0
2141,gb_cva,2285950000.0
2142,gb_mmc,42097910146.0
2144,gb_cvbf,2704616515.0
2145,gb_clgx,4052866080.0
2146,gb_pery,437340958.0
2147,gb_kt,6593196644.0
2148,gb_nad,2672917680.0
2149,gb_so,47268882828.0
2150,gb_usak,172073511.0
2151,gb_fss,1571822000.0
2152,gb_matw,1681904912.0
2153,gb_nxr,189943936.0
2154,gb_pool,6478402409.0
2155,gb_nxp,234469745.0
2156,gb_mhn,382923600.0
2158,gb_iart,4956201590.0
2159,gb_ubsi,4095199200.0
2160,gb_bsx,47751886077.0
2161,gb_fdx,66159440943.0
2162,gb_mgm,15372232572.0
2163,gb_mue,274978968.0
2164,gb_iqi,636192114.0
2165,gb_bncl,1318539640.0
2166,gb_jfr,585122180.0
2167,gb_fbms,527211203.0
2168,gb_ibcp,608404708.0
2169,gb_nl,367895524.0
2170,gb_swx,3927152744.0
2171,gb_pds,1116120176.0
2172,gb_msi,20285877000.0
2173,gb_mtsc,926103600.0
2174,gb_iosp,1883730737.0
2175,gb_chd,14121606387.0
2176,gb_wcc,2840071569.0
2177,gb_vsi,306248752.0
2178,gb_cpt,8775640800.0
2179,gb_ccu,4931015826.0
2180,gb_td,111599985863.0
2181,gb_adc,1741896827.0
2182,gb_ubs,57950527752.0
2184,gb_cms,14094864000.0
2185,gb_cohu,738249480.0
2186,gb_bcor,1671753600.0
2187,gb_uis,799715000.0
2188,gb_maa,11737049153.0
2189,gb_ff,637330803.0
2191,gb_aapl,1051911701820.0
2192,gb_hrs,19586138817.0
2193,gb_pfsw,160612487.0
2194,gb_bas,241148532.0
2195,gb_isns,28193478.0
2196,gb_cme,57610262640.0
2197,gb_he,3872834744.0
2198,gb_sanm,2059210755.0
2199,gb_men,308390785.0
2200,gb_ccrn,347157768.0
2201,gb_stn,2931713385.0
2202,gb_ubsh,2751650118.0
2203,gb_tpl,6272992285.0
2205,gb_ago,4603796988.0
2206,gb_ttec,1176156333.0
2207,gb_wat,14445810960.0
2208,gb_pcf,122374560.0
2209,gb_wvvi,40311975.0
2210,gb_enr,3850967762.0
2211,gb_gib,18261865290.0
2212,gb_bhe,1228317300.0
2213,gb_orit,757520497.0
2214,gb_xrm,219472776.0
2215,gb_nbtb,1756799759.0
2217,gb_mav,264212340.0
2218,gb_ew,29457452000.0
2219,gb_trgp,12225907742.0
2220,gb_chgg,3498506402.0
2221,gb_fmx,347052529251.0
2222,gb_srcl,5285976000.0
2223,gb_dgx,15142240000.0
2224,gb_synl,202450761.0
2225,gb_nwl,10570500000.0
2226,gb_aosl,343106800.0
2227,gb_pcq,316467710.0
2228,gb_csl,7517314236.0
2230,gb_phi,5744923057.0
2231,gb_bios,369733959.0
2232,gb_bkt,369587650.0
2233,gb_sats,4661892067.0
2234,gb_main,2443807143.0
2235,gb_wday,30807350000.0
2237,gb_ghl,682781407.0
2239,gb_hstm,983729480.0
2241,gb_glre,499493707.0
2242,gb_ksm,121089296.0
2243,gb_algt,2210363137.0
2244,gb_ma,210933450000.0
2245,gb_codi,1057234999.0
2246,gb_wns,2613985276.0
2247,gb_ggb,4587655878.0
2248,gb_mcri,840466184.0
2249,gb_cor,3990436502.0
2250,gb_mmlp,472532067.0
2252,gb_egov,1138107600.0
2253,gb_bns,71362857800.0
2254,gb_ntct,2049622799.0
2255,gb_cuk,10846800000.0
2256,gb_azz,1397623425.0
2257,gb_shoo,3345284800.0
2258,gb_sjw,1239376167.0
2259,gb_wmt,283280646144.0
2260,gb_rga,9130634492.0
2261,gb_kalu,1787755491.0
2262,gb_cnk,4352345950.0
2263,gb_cwt,1992501500.0
2264,gb_vlt,110654200.0
2266,gb_ctws,830915973.0
2267,gb_bac,313003283927.0
2268,gb_cutr,472789418.0
2269,gb_abg,1547952196.0
2270,gb_pmx,379416540.0
2271,gb_bta,152341970.0
2272,gb_ecpg,1050205500.0
2273,gb_tdg,18737861629.0
2274,gb_mvt,295382864.0
2275,gb_cake,2389437611.0
2276,gb_hwkn,427906498.0
2277,gb_ale,4036442000.0
2278,gb_ctib,14368023.0
2279,gb_arow,560149960.0
2280,gb_por,4216505233.0
2281,gb_wsbf,498402413.0
2282,gb_powi,2117339136.0
2283,gb_dwch,157890204.0
2284,gb_hyb,199103028.0
2285,gb_esio,786824750.0
2286,gb_cgen,205909304.0
2287,gb_beat,1838593678.0
2289,gb_vvr,774154800.0
2290,gb_cldt,998279429.0
2291,gb_egbn,1847328073.0
2292,gb_ktcc,83282400.0
2293,gb_itub,34204073744.0
2294,gb_emkr,126435599.0
2295,gb_bxs,3415037611.0
2296,gb_mpa,176350487.0
2297,gb_cxe,157847565.0
2298,gb_bkn,240822579.0
2299,gb_ccl,43193250000.0
2301,gb_iim,670555125.0
2302,gb_nuva,3544143549.0
2303,gb_nuo,256529700.0
2304,gb_neog,4407367009.0
2305,gb_srce,1475335675.0
2306,gb_gco,904175776.0
2307,gb_nxn,50497698.0
2308,gb_mbi,966456824.0
2309,gb_lanc,4092058309.0
2310,gb_nath,374365986.0
2311,gb_ctbi,892469509.0
2312,gb_chrw,13509503280.0
2313,gb_oln,4983280000.0
2314,gb_ntap,21663310000.0
2315,gb_ulbi,144272321.0
2316,gb_bkh,3266193196.0
2317,gb_sorl,96138506.0
2318,gb_bidu,77549603929.0
2319,gb_ait,2985396400.0
2320,gb_for,1031697825.0
2322,gb_indb,2477927160.0
2323,gb_ubp,696848678.0
2324,gb_kvhi,222443134.0
2325,gb_spwr,972798873.0
2326,gb_mays,77405952.0
2327,gb_dbd,334805842.0
2328,gb_mrcy,2380935836.0
2329,gb_airt,70300080.0
2330,gb_lsbk,102066249.0
2331,gb_mco,32855450830.0
2332,gb_hyt,1328902500.0
2333,gb_mua,480744738.0
2334,gb_type,918899713.0
2335,gb_asfi,19209063.0
2336,gb_jhi,142882198.0
2337,gb_nmy,283149864.0
2338,gb_trmk,2403254284.0
2339,gb_wtr,6742899326.0
2340,gb_pri,5128358400.0
2341,gb_snx,3781173360.0
2342,gb_iboc,3068192390.0
2343,gb_fmy,56061459.0
2344,gb_vkq,657757178.0
2345,gb_lkfn,1258336972.0
2346,gb_navg,1940600250.0
2348,gb_crl,5742839640.0
2349,gb_abm,2122420053.0
2350,gb_muh,161655638.0
2351,gb_amx,57892387800.0
2352,gb_nue,19787285174.0
2353,gb_bke,1311950941.0
2354,gb_prmw,767398040.0
2355,gb_amrc,667694660.0
2356,gb_bfo,79093488.0
2357,gb_himx,1033818000.0
2358,gb_weys,390555166.0
2359,gb_tdy,8400468411.0
2360,gb_jbt,3498697632.0
2361,gb_ivc,523456872.0
2362,gb_sgc,292450433.0
2363,gb_mfv,39456262.0
2365,gb_whg,528609759.0
2366,gb_cxh,90609972.0
2367,gb_abmd,16266750712.0
2368,gb_psx,53891580552.0
2369,gb_ftnt,12958920000.0
2370,gb_avp,906806987.0
2372,gb_cno,3601084561.0
2373,gb_fstr,240418392.0
2374,gb_ft,171148239.0
2375,gb_noa,183154986.0
2376,gb_trst,892394517.0
2377,gb_vpv,286430590.0
2378,gb_oia,372247440.0
2379,gb_acet,101922895.0
2380,gb_pgp,167384865.0
2381,gb_ofix,988250226.0
2382,gb_xoxo,774360678.0
2383,gb_mo,115542508427.0
2384,gb_litb,115269814.0
2385,gb_apd,36616314107.0
2386,gb_renn,94293640.0
2387,gb_asur,199023460.0
2388,gb_chfc,4117245566.0
2389,gb_itic,374569500.0
2390,gb_mus,156740332.0
2391,gb_denn,944859840.0
2392,gb_hix,552567024.0
2393,gb_nuv,1975656326.0
2394,gb_zeus,234919234.0
2395,gb_wdc,19141980000.0
2396,gb_gww,20575288550.0
2397,gb_pmbc,232614582.0
2398,gb_synt,3370173158.0
2400,gb_pcyo,266157897.0
2401,gb_sstk,1775911120.0
2402,gb_lake,107133826.0
2403,gb_cost,99716164700.0
2404,gb_ggal,3246468720.0
2405,gb_htgc,1281936000.0
2406,gb_csv,758319302.0
2407,gb_eric,24047227459.0
2408,gb_mca,460348266.0
2409,gb_hfbc,111348556.0
2410,gb_iret,657392862.0
2411,gb_cgi,95634690.0
2412,gb_utl,751357357.0
2413,gb_cnbka,349832636.0
2414,gb_pkoh,522714105.0
2415,gb_myj,194246557.0
2416,gb_ppr,737462120.0
2417,gb_sigi,3744851059.0
2418,gb_mgi,410858075.0
2419,gb_amsf,1218826235.0
2420,gb_vmw,62402243400.0
2421,gb_dspg,272899704.0
2422,gb_ainv,1212178658.0
2423,gb_sri,929115459.0
2424,gb_agii,1984374920.0
2425,gb_atri,1210009000.0
2426,gb_lndc,380902500.0
2427,gb_ing,51697237900.0
2428,gb_abt,113326202634.0
2429,gb_epe,371635000.0
2430,gb_bdsi,169415271.0
2431,gb_imax,1447382355.0
2432,gb_chkp,18258808350.0
2434,gb_sppi,2432722153.0
2435,gb_ste,9675609300.0
2436,gb_pnf,96384954.0
2437,gb_pke,429184629.0
2438,gb_kwr,2328898621.0
2439,gb_aeis,2255907600.0
2440,gb_armk,10065450985.0
2441,gb_crm,106936569000.0
2442,gb_nnc,201783365.0
2443,gb_mrtn,1243493933.0
2444,gb_fix,2102514628.0
2445,gb_hep,3336127959.0
2446,gb_jcs,32730683.0
2447,gb_krny,1399745300.0
2448,gb_amcn,30301440.0
2449,gb_fac,33400107.0
2451,gb_msp,68535787.0
2452,gb_rmti,210179801.0
2453,gb_tbnk,294538346.0
2454,gb_slrc,923399048.0
2455,gb_evr,4456793803.0
2456,gb_glbz,35939521.0
2457,gb_ibn,31263408000.0
2458,gb_ida,4977820540.0
2459,gb_odc,282878216.0
2460,gb_c,179846561771.0
2461,gb_omab,2031795943.0
2462,gb_fii,2354037704.0
2463,gb_bkcc,438168386.0
2464,gb_cie,11141924.0
2465,gb_drh,2437974261.0
2466,gb_mbfi,4088489484.0
2467,gb_ebsb,933075618.0
2468,gb_cwbc,98423965.0
2469,gb_cel,608288233.0
2470,gb_useg,11230550.0
2471,gb_sbh,1788639440.0
2472,gb_icon,30166840.0
2473,gb_stay,3898947354.0
2474,gb_snps,13935301550.0
2475,gb_gsm,1380975245.0
2476,gb_ugi,9663249070.0
2477,gb_lnn,991134540.0
2479,gb_ewbc,9441985625.0
2480,gb_nqp,482883891.0
2481,gb_bpfh,1174256126.0
2482,gb_pkbk,214711473.0
2483,gb_dy,2460197352.0
2484,gb_nan,389392515.0
2485,gb_essa,174593370.0
2486,gb_axti,290405850.0
2487,gb_myn,470288808.0
2488,gb_nly,12481658668.0
2489,gb_rli,3446986857.0
2490,gb_relv,9428767.0
2491,gb_mstr,1615929639.0
2492,gb_ceva,617958273.0
2493,gb_txrh,4763041287.0
2494,gb_mft,109099376.0
2495,gb_krc,7371040889.0
2496,gb_iep,14261890657.0
2497,gb_frd,72197273.0
2498,gb_mson,161252291.0
2499,gb_bgcp,3804854689.0
2500,gb_fly,383931589.0
2501,gb_frme,2400437957.0
2502,gb_catm,1671589751.0
2503,gb_sre,31810400000.0
2504,gb_geo,3041927175.0
2505,gb_umc,6923797920.0
2506,gb_mqt,272049480.0
2507,gb_glp,698283108.0
2508,gb_syke,1252361670.0
2509,gb_mtdr,3551238194.0
2511,gb_smtc,3207818712.0
2512,gb_alx,1888165113.0
2513,gb_omn,406345000.0
2515,gb_seac,103292623.0
2516,gb_intt,96466213.0
2517,gb_sasr,1394554001.0
2518,gb_tpc,1007718889.0
2519,gb_md,4367101980.0
2520,gb_dg,28770458405.0
2521,gb_lyts,136577513.0
2522,gb_fc,351341100.0
2523,gb_tnav,264738900.0
2524,gb_atai,145519605.0
2525,gb_bjz,95530495.0
2526,gb_ncr,3274414000.0
2527,gb_lamr,7498844186.0
2528,gb_pzc,239466642.0
2529,gb_blx,866084706.0
2530,gb_midd,6520221244.0
2531,gb_smsi,62008481.0
2532,gb_tess,146965330.0
2533,gb_trs,1412786082.0
2534,gb_bcov,290934917.0
2535,gb_cga,42406391.0
2537,gb_entg,4583709737.0
2538,gb_ahc,98872146.0
2539,gb_sji,2823407657.0
2540,gb_mtex,49613937.0
2541,gb_osis,1404406528.0
2542,gb_banr,2140072163.0
2543,gb_mofg,402318842.0
2544,gb_cntf,22548631.0
2546,gb_coke,1611680774.0
2547,gb_tga,240443878.0
2548,gb_trk,725493870.0
2549,gb_cpk,1395452034.0
2551,gb_chk,4021987725.0
2552,gb_ibkc,4849573282.0
2553,gb_spa,119000148.0
2554,gb_orbc,850837419.0
2555,gb_myrg,576639241.0
2556,gb_mxe,82468809.0
2557,gb_valu,239189181.0
2559,gb_chdn,3838600000.0
2560,gb_naz,145523070.0
2561,gb_efsc,1323841433.0
2562,gb_natr,170257000.0
2563,gb_cyan,21708326.0
2565,gb_sbbx,220839722.0
2566,gb_mgee,2312355600.0
2567,gb_vz,225808329753.0
2568,gb_powl,460522025.0
2569,gb_snp,112960875867.0
2571,gb_pmm,387101022.0
2572,gb_titn,339805720.0
2573,gb_mfsf,328898339.0
2574,gb_alco,264614455.0
2575,gb_prgo,10387424000.0
2576,gb_mlvf,159806146.0
2577,gb_sxi,1389229559.0
2578,gb_spar,513832400.0
2579,gb_ffnw,192240551.0
2580,gb_fdef,661040128.0
2581,gb_fn,1623678760.0
2582,gb_cix,168995055.0
2583,gb_kelyb,1004532000.0
2584,gb_phii,142141844.0
2585,gb_afsi,2865725000.0
2586,gb_ftek,24670916.0
2587,gb_foe,1782873137.0
2588,gb_gilt,481143999.0
2589,gb_fbiz,192328061.0
2590,gb_miy,379785372.0
2591,gb_slf,24528869999.0
2592,gb_pck,271090336.0
2593,gb_nwli,1166828695.0
2594,gb_fcfs,3555025400.0
2595,gb_mant,2521095741.0
2596,gb_b,3594203302.0
2597,gb_sifi,163486815.0
2598,gb_ueps,502599853.0
2599,gb_conn,1089745531.0
2600,gb_kgji,77418910.0
2601,gb_hni,1885019703.0
2602,gb_akp,117797805.0
2603,gb_trc,577712511.0
2604,gb_lpth,51975698.0
2605,gb_rnst,2302185710.0
2606,gb_dakt,401614460.0
2607,gb_stld,10548774750.0
2608,gb_coup,3780998413.0
2609,gb_athn,6251580000.0
2610,gb_hl,1083570417.0
2611,gb_cfx,3960232936.0
2612,gb_sxe,46550425.0
2613,gb_mwa,1865888817.0
2614,gb_otex,10334050555.0
2615,gb_dde,108503264.0
2616,gb_amtd,34165200000.0
2617,gb_ssnc,13453540000.0
2618,gb_ebix,2421897675.0
2619,gb_ffin,4047503902.0
2620,gb_ottr,1950850651.0
2621,gb_tree,2920638529.0
2622,gb_ilmn,47920530000.0
2623,gb_atax,358183598.0
2625,gb_bpk,238620000.0
2627,gb_ptc,10633256370.0
2629,gb_luna,99980726.0
2630,gb_inod,31765245.0
2631,gb_pfe,256519800000.0
2632,gb_bcrx,693485280.0
2633,gb_tac,1695070000.0
2634,gb_efx,15995140000.0
2635,gb_psmt,2652593171.0
2636,gb_gbci,3782965254.0
2637,gb_casm,60374204.0
2638,gb_lway,59228670.0
2639,gb_pbh,2012374800.0
2640,gb_cern,21524133690.0
2641,gb_nmi,94956407.0
2642,gb_masi,5955211892.0
2643,gb_atrc,1097174910.0
2644,gb_ipar,2037253658.0
2645,gb_cnty,221080615.0
2646,gb_chi,867815716.0
2647,gb_mhld,336730109.0
2649,gb_csii,1250508508.0
2650,gb_faro,1123993779.0
2652,gb_seas,2195529998.0
2653,gb_pq,14748577.0
2654,gb_pnfp,5099502500.0
2656,gb_wu,8511838999.0
2657,gb_mbwm,592455015.0
2658,gb_ntic,153950205.0
2659,gb_aeti,8527690.0
2660,gb_homb,4174300106.0
2661,gb_el,51506806400.0
2662,gb_expo,2656539900.0
2663,gb_kai,1091807925.0
2664,gb_tve,12563250.0
2665,gb_jout,1022587132.0
2666,gb_co,860272163.0
2668,gb_one,1004447003.0
2669,gb_lpsn,1491487721.0
2670,gb_cci,47417900000.0
2671,gb_tst,106620624.0
2672,gb_it,13161261375.0
2673,gb_ffic,731287844.0
2674,gb_sybt,870045324.0
2675,gb_amd,19480500000.0
2676,gb_nxc,87778246.0
2677,gb_nwhm,174771419.0
2678,gb_dk,4205596451.0
2679,gb_mcbc,414634548.0
2680,gb_hafc,838848764.0
2681,gb_apu,3788815684.0
2682,gb_mlr,321037147.0
2683,gb_elgx,215156351.0
2684,gb_hurn,1068271994.0
2685,gb_morn,5816555679.0
2686,gb_sam,3437765685.0
2687,gb_mpwr,6003201450.0
2688,gb_efii,1510152320.0
2689,gb_pmd,110140000.0
2690,gb_grmn,12215165900.0
2691,gb_ppbi,1820867057.0
2693,gb_dgii,351430739.0
2694,gb_cien,3832395518.0
2695,gb_hain,3024217500.0
2697,gb_emci,557962888.0
2698,gb_ha,2229809051.0
2699,gb_laws,280937128.0
2700,gb_p,2146515277.0
2701,gb_lhcg,2899652151.0
2702,gb_vicr,2341293044.0
2703,gb_esgr,4471784543.0
2704,gb_fonr,170890072.0
2705,gb_angi,9404621540.0
2706,gb_bioc,6983498.0
2707,gb_usap,244789656.0
2708,gb_sgms,2755710000.0
2709,gb_ed,24973300000.0
2710,gb_banf,2084978395.0
2711,gb_pnw,9200787638.0
2713,gb_byfc,42773324.0
2714,gb_aa,7800167263.0
2715,gb_ulta,14444397920.0
2716,gb_nni,2351280314.0
2717,gb_mdrx,2546451060.0
2718,gb_smrt,143252245.0
2720,gb_grpn,2512715425.0
2721,gb_lmat,716581220.0
2722,gb_roll,3518815316.0
2723,gb_hth,1970854575.0
2724,gb_css,136613795.0
2725,gb_snv,5981627890.0
2726,gb_icfi,1516433736.0
2727,gb_kamn,1857627831.0
2728,gb_orrf,214217773.0
2729,gb_camp,834414500.0
2731,gb_stba,1599604387.0
2733,gb_fmc,11458329511.0
2735,gb_nyny,422281500.0
2736,gb_cswc,307941366.0
2737,gb_ufpt,260160339.0
2738,gb_agen,176805456.0
2739,gb_town,2358756830.0
2740,gb_etfc,16031209576.0
2741,gb_ohi,6524813240.0
2742,gb_ueic,597058787.0
2743,gb_alk,8234935775.0
2744,gb_axr,59930409.0
2745,gb_csfl,2553054777.0
2746,gb_chke,10357928.0
2748,gb_uslm,424100692.0
2749,gb_tisa,18530407.0
2750,gb_alex,1722240000.0
2751,gb_prft,903807012.0
2752,gb_kep,17499940739.0
2753,gb_ccmp,2785817734.0
2754,gb_plt,2646329605.0
2755,gb_kfs,65124570.0
2756,gb_fold,2487940296.0
2757,gb_rada,86153234.0
2758,gb_ctt,600774290.0
2759,gb_bmy,98434815150.0
2760,gb_amrb,92506694.0
2761,gb_srdx,958395303.0
2762,gb_prcp,95520955.0
2763,gb_rst,364282920.0
2764,gb_plus,1369555400.0
2765,gb_zts,44447860592.0
2766,gb_ravn,1410500750.0
2767,gb_scsc,1088095493.0
2768,gb_blkb,4738029009.0
2769,gb_asgn,4719574755.0
2770,gb_amnb,358339426.0
2771,gb_ael,3375629473.0
2773,gb_crvl,1124068466.0
2774,gb_msex,770915760.0
2776,gb_farm,495990048.0
2777,gb_clro,19521297.0
2778,gb_wcn,20987319851.0
2779,gb_bkk,303346634.0
2780,gb_vrsk,19373194697.0
2781,gb_wmgi,2929319065.0
2782,gb_nrp,392481735.0
2783,gb_bpop,5260082944.0
2784,gb_inwk,390731040.0
2785,gb_axe,2458996657.0
2786,gb_jbss,890355678.0
2788,gb_caty,3445240959.0
2789,gb_neu,4540462344.0
2790,gb_aal,18415478819.0
2791,gb_ntz,84254277.0
2792,gb_zn,90698426.0
2793,gb_plab,600681950.0
2795,gb_pam,2618238057.0
2796,gb_shlo,209504410.0
2798,gb_sbac,18131972800.0
2799,gb_stm,17576410585.0
2800,gb_aaon,2204026197.0
2801,gb_ebr,4424294708.0
2802,gb_twmc,33471278.0
2803,gb_hall,198645436.0
2804,gb_linc,53226270.0
2805,gb_cnmd,2199597238.0
2806,gb_urre,32328310.0
2807,gb_ffiv,11143073960.0
2808,gb_num,263401698.0
2809,gb_abio,8121238.0
2810,gb_adtn,789981150.0
2811,gb_alxn,25882676000.0
2812,gb_aame,51671213.0
2813,gb_mpv,152641148.0
2814,gb_znga,3335855600.0
2815,gb_hil,295952650.0
2816,gb_otiv,42120264.0
2817,gb_cool,482204857.0
2818,gb_fcbc,561209440.0
2819,gb_mksi,4895232120.0
2820,gb_cvlt,2949026000.0
2821,gb_ndaq,15325137116.0
2822,gb_cvcy,297906621.0
2823,gb_cpsi,383843500.0
2824,gb_dxcm,11682060000.0
2825,gb_pega,4728817400.0
2826,gb_cns,1955224260.0
2827,gb_prss,22224937.0
2828,gb_wilc,94275300.0
2829,gb_lfus,5393094095.0
2830,gb_clsn,42591084.0
2831,gb_mtrx,547079407.0
2832,gb_agm,836954396.0
2833,gb_lscc,939585240.0
2834,gb_cvly,278783420.0
2835,gb_rcon,23033239.0
2836,gb_idsy,122475000.0
2837,gb_ccbg,420422117.0
2838,gb_recn,504243300.0
2839,gb_idt,134957220.0
2840,gb_buse,1527189209.0
2841,gb_etm,1047507197.0
2842,gb_ffhl,8131934.0
2843,gb_mci,308020668.0
2844,gb_csgs,1264914090.0
2845,gb_mktx,7140755879.0
2846,gb_staa,1773490950.0
2847,gb_atro,1260633200.0
2848,gb_air,1565674507.0
2849,gb_gure,53356321.0
2850,gb_pcti,75470740.0
2852,gb_mfc,36823040000.0
2854,gb_hibb,511938130.0
2855,gb_abcb,2359301568.0
2856,gb_htlf,2090413611.0
2857,gb_bsbr,65645735680.0
2858,gb_rgco,218809604.0
2859,gb_bcpc,3327801437.0
2860,gb_omex,73662108.0
2861,gb_func,146606570.0
2862,gb_ctxs,15059835780.0
2863,gb_mlnx,4189488650.0
2864,gb_vsec,422404534.0
2865,gb_mvc,177195271.0
2866,gb_cohr,4352922860.0
2867,gb_cx,10133883752.0
2868,gb_fizz,5512112320.0
2869,gb_vra,525274640.0
2870,gb_mtz,3558844949.0
2871,gb_arcw,46612122.0
2872,gb_wina,573895832.0
2873,gb_algn,28292663639.0
2874,gb_dwsn,131537834.0
2875,gb_gigm,34592760.0
2876,gb_llnw,448787220.0
2880,gb_gbnk,912970895.0
2881,gb_bt,29059632500.0
2882,gb_agtc,72460000.0
2883,gb_amgn,130726634199.0
2884,gb_zixi,297380607.0
2885,gb_mntx,224690696.0
2886,gb_pwod,214866536.0
2887,gb_pxlw,144734117.0
2888,gb_ldl,789909455.0
2889,gb_ug,84535469.0
2890,gb_gern,719235459.0
2891,gb_arql,545862353.0
2892,gb_nflx,142461934268.0
2894,gb_kelya,967284000.0
2895,gb_mu,55761200000.0
2897,gb_mygn,2930208000.0
2898,gb_sfly,2472196860.0
2899,gb_spsc,1629153215.0
2900,gb_esca,189882370.0
2901,gb_mag,694580545.0
2902,gb_qcrh,619045542.0
2905,gb_hcci,519619018.0
2906,gb_marps,7840000.0
2907,gb_sbcf,1426212416.0
2908,gb_ndls,458058416.0
2909,gb_gaia,292667272.0
2910,gb_plpc,406484124.0
2911,gb_dest,70521718.0
2913,gb_halo,2458985100.0
2914,gb_mosy,6863640.0
2916,gb_fibk,2585426836.0
2917,gb_jcp,525716000.0
2918,gb_grif,197746748.0
2919,gb_acad,1696241383.0
2920,gb_strs,240513500.0
2921,gb_lyg,212028125675.0
2923,gb_fb,500250000000.0
2924,gb_vsat,3772258942.0
2925,gb_gpx,313341130.0
2927,gb_fslr,5483007031.0
2928,gb_sina,5028661600.0
2930,gb_kerx,375751771.0
2931,gb_cash,842491464.0
