,_id,amount,classtype,close,date,high,low,market,open,stock_code,time,volume
2397,5b4493afae17be128c6b0021,295988,kline_min1,42.86,2018-06-08,42.92,42.83,1,42.92,600885,931,6900
2398,5b4493afae17be128c6b5bab,892618,kline_min1,7.54,2018-06-08,7.56,7.53,1,7.56,600886,931,118400
2401,5b4493b0ae17be128c6bb788,45890844,kline_min1,30.73,2018-06-08,30.89,30.73,1,30.84,600887,931,1489100
2402,5b4493b0ae17be128c6c133a,1179679,kline_min1,6.22,2018-06-08,6.22,6.19,1,6.19,600888,931,190400
2404,5b4493b0ae17be128c6c6c5b,713558,kline_min1,7.13,2018-06-08,7.13,7.09,1,7.12,600889,931,100200
2406,5b4493b0ae17be128c6cbdfd,148614,kline_min1,10.1,2018-06-08,10.26,10.07,1,10.26,600890,931,14500
2408,5b4493b1ae17be128c6d0544,1712635,kline_min1,5.92,2018-06-08,5.93,5.88,1,5.88,600891,931,290600
2410,5b4493b1ae17be128c6d53d5,77904,kline_min1,11.45,2018-06-08,11.46,11.33,1,11.46,600892,931,6800
2413,5b4493b1ae17be128c6da5bd,397279,kline_min1,24.34,2018-06-08,24.39,24.33,1,24.39,600893,931,16300
2414,5b4493b1ae17be128c6e00f6,94998,kline_min1,6.87,2018-06-08,6.89,6.87,1,6.89,600894,931,13800
2416,5b4493eeae17be128c6e5c43,2159618,kline_min1,13.01,2018-06-08,13.07,13.0,1,13.07,600895,931,165700
2419,5b4493eeae17be128c6f0008,216280,kline_min1,22.25,2018-06-08,22.33,22.25,1,22.33,600897,931,9700
2420,5b4493eeae17be128c6f5407,78582,kline_min1,11.69,2018-06-08,11.69,11.51,1,11.51,600898,931,6800
2423,5b4493efae17be128c6fa994,4052801,kline_min1,16.96,2018-06-08,16.99,16.96,1,16.97,600900,931,238800
2425,5b4493efae17be128c700574,9949690,kline_min1,9.23,2018-06-08,9.3,9.23,1,9.3,600901,931,1074400
2427,5b4493efae17be128c70586d,1523833,kline_min1,26.8,2018-06-08,26.85,26.77,1,26.77,600903,931,56900
2429,5b4493efae17be128c70ae7d,77945,kline_min1,6.43,2018-06-08,6.45,6.43,1,6.45,600908,931,12100
2431,5b4493f0ae17be128c710a01,1037499,kline_min1,6.41,2018-06-08,6.42,6.4,1,6.42,600909,931,161800
2432,5b4493f0ae17be128c7164a8,502980,kline_min1,7.89,2018-06-08,7.94,7.89,1,7.94,600917,931,63500
2434,5b44942bae17be128c71bea4,4060417,kline_min1,7.03,2018-06-08,7.06,7.03,1,7.06,600919,931,575900
2436,5b44942bae17be128c721a80,1206634,kline_min1,11.78,2018-06-08,11.82,11.78,1,11.81,600926,931,102200
2438,5b44942bae17be128c727651,15832018,kline_min1,19.65,2018-06-08,19.7,19.44,1,19.5,600929,931,812100
2440,5b44942cae17be128c72b4fa,765806,kline_min1,13.16,2018-06-08,13.3,13.16,1,13.3,600933,931,57700
2442,5b44942cae17be128c730851,120993,kline_min1,5.53,2018-06-08,5.53,5.5,1,5.5,600936,931,21900
2444,5b44942cae17be128c735ffd,61621,kline_min1,5.92,2018-06-08,5.94,5.9,1,5.9,600939,931,10400
2446,5b44942cae17be128c73b91b,1210962,kline_min1,10.67,2018-06-08,10.74,10.66,1,10.74,600958,931,113200
2448,5b44942dae17be128c7414c1,148154,kline_min1,6.01,2018-06-08,6.04,6.0,1,6.04,600959,931,24600
2451,5b44942dae17be128c746d2d,995481,kline_min1,5.73,2018-06-08,5.75,5.72,1,5.75,600960,931,173300
2452,5b44942dae17be128c74a5e2,54746,kline_min1,7.17,2018-06-08,7.25,7.17,1,7.25,600961,931,7600
2454,5b44946dae17be128c74f425,380169,kline_min1,9.66,2018-06-08,9.7,9.56,1,9.56,600962,931,39400
2456,5b44946dae17be128c754848,1331074,kline_min1,5.74,2018-06-08,5.75,5.72,1,5.73,600963,931,232500
2457,5b44946eae17be128c759e97,295064,kline_min1,10.6,2018-06-08,10.66,10.6,1,10.66,600965,931,27700
2459,5b44946eae17be128c75ebec,456574,kline_min1,4.64,2018-06-08,4.71,4.64,1,4.71,600966,931,97700
2461,5b44946eae17be128c7643e9,571598,kline_min1,12.01,2018-06-08,12.02,11.94,1,11.94,600967,931,47800
2463,5b44946eae17be128c769d3b,95790,kline_min1,7.15,2018-06-08,7.15,7.13,1,7.13,600969,931,13400
2466,5b44946fae17be128c76f257,588497,kline_min1,7.28,2018-06-08,7.34,7.28,1,7.34,600970,931,80600
2468,5b44946fae17be128c774e35,1085632,kline_min1,6.95,2018-06-08,6.96,6.95,1,6.95,600971,931,156200
2469,5b44946fae17be128c77a792,38855,kline_min1,4.27,2018-06-08,4.27,4.26,1,4.27,600973,931,9100
2472,5b44946fae17be128c77faca,398406,kline_min1,4.56,2018-06-08,4.58,4.51,1,4.58,600975,931,87600
2473,5b4494b3ae17be128c785051,15335,kline_min1,25.55,2018-06-08,25.6,25.55,1,25.6,600976,931,600
2476,5b4494b3ae17be128c78a280,3032987,kline_min1,17.36,2018-06-08,17.47,17.36,1,17.46,600977,931,173900
2478,5b4494b3ae17be128c78fe1e,179766,kline_min1,7.98,2018-06-08,8.03,7.98,1,8.03,600978,931,22500
2479,5b4494b4ae17be128c7953d6,360842,kline_min1,4.63,2018-06-08,4.64,4.63,1,4.63,600979,931,77900
2481,5b4494b4ae17be128c79a342,1161181,kline_min1,13.58,2018-06-08,13.58,13.51,1,13.53,600980,931,85800
2483,5b4494b4ae17be128c79f587,62538,kline_min1,4.88,2018-06-08,4.89,4.88,1,4.89,600981,931,12800
2485,5b4494b4ae17be128c7a4087,13806,kline_min1,3.54,2018-06-08,3.54,3.54,1,3.54,600982,931,3900
2488,5b4494b4ae17be128c7a8f5c,975286,kline_min1,6.56,2018-06-08,6.64,6.56,1,6.64,600983,931,147700
2490,5b4494b5ae17be128c7addea,502786,kline_min1,6.76,2018-06-08,6.81,6.76,1,6.81,600984,931,74200
2491,5b4494b5ae17be128c7b308d,38810,kline_min1,12.45,2018-06-08,12.6,12.45,1,12.6,600985,931,3100
2493,5b4494fbae17be128c7b8e69,1037214,kline_min1,10.85,2018-06-08,10.87,10.84,1,10.85,600986,931,95600
2495,5b4494fbae17be128c7be62e,87724,kline_min1,10.43,2018-06-08,10.47,10.43,1,10.47,600987,931,8400
2497,5b4494fcae17be128c7c40df,3110340,kline_min1,5.85,2018-06-08,5.86,5.83,1,5.86,600988,931,531800
2499,5b4494fcae17be128c7c9c77,147596,kline_min1,49.2,2018-06-08,49.43,49.1,1,49.1,600990,931,3000
2501,5b4494fcae17be128c7cf3ba,50527,kline_min1,8.83,2018-06-08,8.87,8.83,1,8.87,600992,931,5700
2504,5b4494fcae17be128c7d4748,413083,kline_min1,19.29,2018-06-08,19.31,19.28,1,19.31,600993,931,21400
2506,5b4494fdae17be128c7da28d,111805,kline_min1,8.12,2018-06-08,8.17,8.12,1,8.17,600995,931,13700
2508,5b4494fdae17be128c7dfabb,296322,kline_min1,8.87,2018-06-08,8.88,8.87,1,8.87,600996,931,33400
2509,5b4494fdae17be128c7e5413,369299,kline_min1,5.71,2018-06-08,5.71,5.68,1,5.7,600997,931,64900
2512,5b4494feae17be128c7eaef8,227835,kline_min1,18.63,2018-06-08,18.78,18.63,1,18.78,600998,931,12200
2514,5b44953fae17be128c7f0a79,1392702,kline_min1,15.68,2018-06-08,15.76,15.68,1,15.76,600999,931,88600
2516,5b44953fae17be128c7f6656,276708,kline_min1,3.08,2018-06-08,3.09,3.08,1,3.08,601000,931,89800
2518,5b44953fae17be128c7fc21c,1382349,kline_min1,5.18,2018-06-08,5.19,5.17,1,5.17,601001,931,267300
2519,5b44953fae17be128c801dad,3083064,kline_min1,7.97,2018-06-08,7.99,7.93,1,7.93,601002,931,388300
2521,5b44953fae17be128c80793e,7216609,kline_min1,7.07,2018-06-08,7.1,7.05,1,7.1,601003,931,1019200
2524,5b449540ae17be128c80cf56,1383966,kline_min1,2.12,2018-06-08,2.13,2.12,1,2.13,601005,931,651400
2525,5b449540ae17be128c8123b6,5541940,kline_min1,8.74,2018-06-08,8.76,8.72,1,8.76,601006,931,634300
2528,5b449540ae17be128c817f3e,32501370,kline_min1,10.7,2018-06-08,10.77,10.4,1,10.6,601007,931,3078600
2530,5b449541ae17be128c81d17a,154550,kline_min1,4.06,2018-06-08,4.06,4.05,1,4.05,601008,931,38100
2531,5b449541ae17be128c822aaa,3936563,kline_min1,8.07,2018-06-08,8.08,8.06,1,8.08,601009,931,488000
2534,5b44957dae17be128c828485,65141,kline_min1,3.48,2018-06-08,3.49,3.47,1,3.49,601010,931,18700
2536,5b44957dae17be128c82d96c,849497,kline_min1,6.33,2018-06-08,6.37,6.33,1,6.37,601011,931,133500
2538,5b44957dae17be128c833548,13262510,kline_min1,17.08,2018-06-08,17.14,17.03,1,17.14,601012,931,774700
2540,5b44957dae17be128c8390fd,1793076,kline_min1,7.55,2018-06-08,7.58,7.54,1,7.58,601015,931,237100
2541,5b44957eae17be128c83ec91,1901602,kline_min1,3.32,2018-06-08,3.33,3.31,1,3.31,601016,931,573600
2544,5b44957eae17be128c844826,758253,kline_min1,4.89,2018-06-08,4.91,4.89,1,4.91,601018,931,154500
2545,5b44957eae17be128c84a33d,390292,kline_min1,9.51,2018-06-08,9.55,9.5,1,9.55,601019,931,41000
2548,5b44957eae17be128c84ff4d,252308,kline_min1,15.95,2018-06-08,16.01,15.86,1,15.86,601020,931,15900
2550,5b44957fae17be128c855a8c,245350,kline_min1,37.7,2018-06-08,37.88,37.66,1,37.88,601021,931,6500
2551,5b44957fae17be128c85b330,28944,kline_min1,6.03,2018-06-08,6.03,6.03,1,6.03,601028,931,4800
2553,5b4495baae17be128c8604a8,257588,kline_min1,6.26,2018-06-08,6.3,6.26,1,6.3,601038,931,41000
2555,5b4495baae17be128c86593d,775674,kline_min1,2.7,2018-06-08,2.7,2.69,1,2.7,601058,931,287500
2557,5b4495baae17be128c86c168,15297441,kline_min1,20.68,2018-06-08,20.68,20.45,1,20.5,601069,931,745200
2559,5b4495baae17be128c871985,2568455,kline_min1,10.06,2018-06-08,10.09,10.03,1,10.09,601086,931,255000
2561,5b4495baae17be128c877563,8641111,kline_min1,21.13,2018-06-08,21.18,21.11,1,21.18,601088,931,408600
2562,5b4495bbae17be128c87d106,515157,kline_min1,14.26,2018-06-08,14.29,14.26,1,14.27,601098,931,36100
2565,5b4495bbae17be128c882c42,6024889,kline_min1,2.67,2018-06-08,2.68,2.67,1,2.68,601099,931,2253400
2566,5b4495bbae17be128c888816,314674,kline_min1,31.33,2018-06-08,31.83,31.16,1,31.83,601100,931,10000
2568,5b4495bcae17be128c88e399,489151,kline_min1,6.66,2018-06-08,6.66,6.63,1,6.66,601101,931,73600
2571,5b4495f3ae17be128c893e64,666528,kline_min1,3.46,2018-06-08,3.48,3.46,1,3.48,601106,931,192400
2573,5b4495f4ae17be128c89971e,99029,kline_min1,3.82,2018-06-08,3.83,3.82,1,3.82,601107,931,25900
2574,5b4495f4ae17be128c89ece6,2944429,kline_min1,12.92,2018-06-08,12.95,12.91,1,12.95,601108,931,227700
2576,5b4495f4ae17be128c8a48c6,4929542,kline_min1,11.46,2018-06-08,11.5,11.46,1,11.5,601111,931,429100
2578,5b4495f4ae17be128c8aa070,439026,kline_min1,14.49,2018-06-08,14.5,14.46,1,14.46,601113,931,30300
2580,5b4495f4ae17be128c8ae6fa,4427581,kline_min1,19.96,2018-06-08,20.04,19.94,1,20.01,601116,931,221500
2582,5b4495f5ae17be128c8b42b7,393221,kline_min1,7.36,2018-06-08,7.37,7.36,1,7.36,601117,931,53400
2585,5b4495f5ae17be128c8bf8f7,11540,kline_min1,5.77,2018-06-08,5.77,5.77,1,5.77,601126,931,2000
2586,5b4495f6ae17be128c8c5206,492210,kline_min1,18.56,2018-06-08,18.56,18.5,1,18.54,601127,931,26600
2590,5b449636ae17be128c8ca8b9,1332188,kline_min1,6.21,2018-06-08,6.23,6.2,1,6.23,601128,931,214200
2593,5b449636ae17be128c8d02b6,261198,kline_min1,9.35,2018-06-08,9.39,9.35,1,9.36,601137,931,27900
2594,5b449636ae17be128c8d5c8f,1363441,kline_min1,19.83,2018-06-08,19.83,16.52,1,16.52,601138,931,75500
2596,5b449636ae17be128c8d7031,117179,kline_min1,7.77,2018-06-08,7.77,7.75,1,7.75,601139,931,15100
2598,5b449636ae17be128c8dc98b,5561875,kline_min1,31.85,2018-06-08,31.97,31.81,1,31.97,601155,931,174200
2599,5b449637ae17be128c8e2371,1737517,kline_min1,6.1,2018-06-08,6.1,6.07,1,6.1,601158,931,285200
2602,5b449637ae17be128c8e7b87,1012306,kline_min1,15.85,2018-06-08,15.99,15.85,1,15.99,601163,931,63500
2604,5b449637ae17be128c8ed67a,25565846,kline_min1,16.02,2018-06-08,16.03,16.01,1,16.02,601166,931,1595500
2605,5b449637ae17be128c8f325a,2703528,kline_min1,7.11,2018-06-08,7.13,7.11,1,7.13,601168,931,379500
2606,5b449638ae17be128c8f8e39,6270233,kline_min1,6.4,2018-06-08,6.42,6.4,1,6.42,601169,931,978300
2611,5b44967eae17be128c8fe4d2,891634,kline_min1,7.22,2018-06-08,7.25,7.21,1,7.21,601177,931,123500
2613,5b44967eae17be128c902d01,23601,kline_min1,3.87,2018-06-08,3.88,3.86,1,3.87,601179,931,6100
2615,5b44967eae17be128c90841b,1900607,kline_min1,9.13,2018-06-08,9.17,9.12,1,9.14,601186,931,207900
2617,5b44967fae17be128c90d9d2,36828,kline_min1,3.72,2018-06-08,3.72,3.72,1,3.72,601188,931,9900
2619,5b44967fae17be128c9125c3,2968088,kline_min1,14.72,2018-06-08,14.73,14.7,1,14.73,601198,931,201700
2621,5b44967fae17be128c917caf,254161,kline_min1,4.73,2018-06-08,4.74,4.72,1,4.72,601199,931,53700
2623,5b44967fae17be128c91d08c,326628,kline_min1,17.62,2018-06-08,17.68,17.61,1,17.68,601200,931,18500
2624,5b449680ae17be128c922743,14862,kline_min1,4.8,2018-06-08,4.8,4.79,1,4.79,601208,931,3100
2625,5b449680ae17be128c927800,3984994,kline_min1,16.7,2018-06-08,16.73,16.68,1,16.72,601211,931,238500
2626,5b449680ae17be128c92d3db,522440,kline_min1,4.93,2018-06-08,4.94,4.92,1,4.94,601212,931,105900
2631,5b4496c1ae17be128c932dd6,1427685,kline_min1,4.0,2018-06-08,4.01,3.99,1,3.99,601216,931,357300
2633,5b4496c1ae17be128c937687,106161,kline_min1,2.83,2018-06-08,2.83,2.82,1,2.83,601218,931,37600
2635,5b4496c2ae17be128c93c79c,1140760,kline_min1,5.36,2018-06-08,5.38,5.33,1,5.37,601222,931,212400
2637,5b4496c2ae17be128c942369,10407227,kline_min1,8.5,2018-06-08,8.51,8.48,1,8.51,601225,931,1224700
5607,5b4496c2ae17be128c94799e,1386,kline_min1,4.62,2018-06-08,4.62,4.62,1,4.62,601226,932,300
2640,5b4496c2ae17be128c94c71f,1131008,kline_min1,5.88,2018-06-08,5.9,5.88,1,5.9,601228,931,191800
2642,5b4496c3ae17be128c9522ed,4154654,kline_min1,15.8,2018-06-08,15.83,15.77,1,15.77,601229,931,263300
2643,5b4496c3ae17be128c957ec7,817963,kline_min1,10.92,2018-06-08,10.99,10.92,1,10.99,601231,931,74700
2644,5b4496c3ae17be128c95daa4,2845075,kline_min1,17.33,2018-06-08,17.34,17.3,1,17.3,601233,931,164300
2645,5b4496c4ae17be128c963684,1713518,kline_min1,19.65,2018-06-08,19.7,19.62,1,19.7,601238,931,87100
2650,5b449700ae17be128c9691e2,3350489,kline_min1,2.12,2018-06-08,2.13,2.12,1,2.12,601258,931,1580000
2651,5b449700ae17be128c96edb9,8736599,kline_min1,3.64,2018-06-08,3.64,3.63,1,3.64,601288,931,2401000
2653,5b449700ae17be128c97498b,293056,kline_min1,11.88,2018-06-08,11.88,11.8,1,11.88,601311,931,24700
2656,5b449701ae17be128c97a3b4,106598928,kline_min1,62.93,2018-06-08,62.97,62.88,1,62.97,601318,931,1693700
2657,5b449701ae17be128c97ff08,342652,kline_min1,5.08,2018-06-08,5.09,5.08,1,5.08,601326,931,67400
2659,5b449701ae17be128c985a59,8745810,kline_min1,6.01,2018-06-08,6.03,6.01,1,6.03,601328,931,1451200
2660,5b449701ae17be128c98c369,352110,kline_min1,4.5,2018-06-08,4.51,4.5,1,4.51,601333,931,78100
2661,5b449702ae17be128c991f46,13232097,kline_min1,45.92,2018-06-08,46.0,45.86,1,46.0,601336,931,288000
2662,5b449702ae17be128c99780d,530,kline_min1,5.3,2018-06-08,5.3,5.3,1,5.3,601339,931,100
2666,5b449743ae17be128c99cae9,14708170,kline_min1,35.59,2018-06-08,35.78,35.55,1,35.78,601360,931,412200
2668,5b449744ae17be128c9a2727,551446,kline_min1,10.93,2018-06-08,10.99,10.9,1,10.99,601366,931,50500
2670,5b449744ae17be128c9a77f0,18474,kline_min1,7.71,2018-06-08,7.71,7.68,1,7.71,601368,931,2400
2673,5b449744ae17be128c9ac6a3,182595,kline_min1,6.86,2018-06-08,6.89,6.85,1,6.89,601369,931,26600
2675,5b449744ae17be128c9b1b4f,787078,kline_min1,5.42,2018-06-08,5.45,5.41,1,5.45,601375,931,144800
2677,5b449745ae17be128c9b771b,11849542,kline_min1,5.98,2018-06-08,6.0,5.98,1,5.99,601377,931,1979900
2678,5b449745ae17be128c9bd2d5,219362,kline_min1,2.97,2018-06-08,2.99,2.97,1,2.99,601388,931,73500
2680,5b449745ae17be128c9c8811,13225145,kline_min1,5.66,2018-06-08,5.67,5.66,1,5.67,601398,931,2333300
2681,5b449746ae17be128c9ce398,23347,kline_min1,8.66,2018-06-08,8.66,8.63,1,8.63,601500,931,2700
2357,5b449325ae17be1824575286,58109,kline_min1,9.03,2018-06-08,9.09,9.03,1,9.09,601515,931,6400
2358,5b449325ae17be182457a8cb,655263,kline_min1,3.51,2018-06-08,3.51,3.48,1,3.48,601518,931,187700
2359,5b449326ae17be182458003b,415330,kline_min1,4.27,2018-06-08,4.28,4.27,1,4.27,601519,931,97200
2360,5b449326ae17be18245857f5,988556,kline_min1,7.36,2018-06-08,7.4,7.36,1,7.4,601555,931,133900
2362,5b449326ae17be182458b37d,667828,kline_min1,1.19,2018-06-08,1.19,1.19,1,1.19,601558,931,561200
2364,5b449326ae17be1824590c0b,375459,kline_min1,15.38,2018-06-08,15.4,15.38,1,15.4,601566,931,24400
2366,5b449327ae17be1824596434,595088,kline_min1,8.44,2018-06-08,8.47,8.41,1,8.47,601567,931,70300
2368,5b449327ae17be182459b8c3,253972,kline_min1,11.35,2018-06-08,11.35,11.32,1,11.33,601579,931,22400
2371,5b449327ae17be18245a0c69,480122,kline_min1,4.52,2018-06-08,4.56,4.51,1,4.55,601588,931,105600
2373,5b449328ae17be18245a63bd,201301,kline_min1,17.94,2018-06-08,18.05,17.9,1,18.05,601595,931,11200
2377,5b449368ae17be18245abac6,386675,kline_min1,5.05,2018-06-08,5.09,5.05,1,5.08,601599,931,76300
2378,5b449368ae17be18245b15b4,18492588,kline_min1,4.19,2018-06-08,4.2,4.19,1,4.2,601600,931,4406100
2379,5b449369ae17be18245b6bf3,10681531,kline_min1,34.17,2018-06-08,34.3,34.17,1,34.3,601601,931,311800
2381,5b449369ae17be18245bc7d2,3872256,kline_min1,25.15,2018-06-08,25.23,25.13,1,25.23,601607,931,153700
2383,5b449369ae17be18245c2377,203256,kline_min1,3.09,2018-06-08,3.1,3.08,1,3.1,601608,931,65900
2385,5b449369ae17be18245c7a99,532938,kline_min1,8.77,2018-06-08,8.78,8.76,1,8.76,601611,931,60800
2387,5b44936aae17be18245cd091,75048,kline_min1,3.18,2018-06-08,3.18,3.18,1,3.18,601616,931,23600
2389,5b44936aae17be18245d2015,1163647,kline_min1,3.6,2018-06-08,3.61,3.6,1,3.61,601618,931,322400
2391,5b44936aae17be18245d7bf3,35467004,kline_min1,9.33,2018-06-08,9.4,9.3,1,9.4,601619,931,3784400
2392,5b44936aae17be18245da20a,4469022,kline_min1,25.01,2018-06-08,25.1,25.0,1,25.1,601628,931,178500
2395,5b4493a7ae17be18245dfde1,1385958,kline_min1,10.75,2018-06-08,10.85,10.72,1,10.85,601633,931,128200
2396,5b4493a7ae17be18245e599f,1427138,kline_min1,4.81,2018-06-08,4.83,4.81,1,4.82,601636,931,295900
2399,5b4493a8ae17be18245eb53a,262547,kline_min1,4.32,2018-06-08,4.34,4.32,1,4.33,601666,931,60600
2400,5b4493a8ae17be18245f10f5,5432208,kline_min1,8.25,2018-06-08,8.26,8.25,1,8.26,601668,931,657900
2403,5b4493a8ae17be18245f6cd2,1601967,kline_min1,5.63,2018-06-08,5.66,5.63,1,5.65,601669,931,283700
2405,5b4493a8ae17be18245fc647,557146,kline_min1,11.1,2018-06-08,11.12,11.04,1,11.12,601677,931,50200
2407,5b4493a9ae17be1824601cc3,1355423,kline_min1,6.9,2018-06-08,6.92,6.88,1,6.91,601678,931,196200
2409,5b4493a9ae17be18246078a2,9445338,kline_min1,17.01,2018-06-08,17.03,16.98,1,16.99,601688,931,555700
2411,5b4493a9ae17be182460d444,884716,kline_min1,19.32,2018-06-08,19.39,19.3,1,19.39,601689,931,45700
2412,5b4493aaae17be1824612ff3,2807774,kline_min1,9.84,2018-06-08,9.89,9.82,1,9.89,601699,931,284600
2415,5b4493e9ae17be1824618a9c,39518,kline_min1,4.03,2018-06-08,4.04,4.03,1,4.04,601700,931,9800
2417,5b4493e9ae17be182461e466,782190,kline_min1,6.13,2018-06-08,6.14,6.13,1,6.13,601717,931,127600
2418,5b4493e9ae17be182462403c,244390,kline_min1,4.48,2018-06-08,4.49,4.46,1,4.49,601718,931,54500
2421,5b4493eaae17be182462f5eb,3873745,kline_min1,8.95,2018-06-08,8.98,8.94,1,8.98,601766,931,432100
2422,5b4493eaae17be182463510e,36225,kline_min1,5.75,2018-06-08,5.75,5.75,1,5.75,601777,931,6300
2424,5b4493eaae17be182463aa3e,2056453,kline_min1,11.96,2018-06-08,12.03,11.95,1,12.03,601788,931,171200
2426,5b4493ebae17be1824640278,257737,kline_min1,4.04,2018-06-08,4.04,4.03,1,4.03,601789,931,63900
2428,5b4493ebae17be1824644ef0,87341,kline_min1,4.97,2018-06-08,5.0,4.97,1,5.0,601798,931,17500
2430,5b4493ebae17be1824649651,834630,kline_min1,57.01,2018-06-08,57.86,57.01,1,57.86,601799,931,14500
2433,5b449427ae17be182464ec74,631186,kline_min1,12.04,2018-06-08,12.05,12.03,1,12.05,601800,931,52400
2435,5b449427ae17be18246547ca,113449,kline_min1,9.1,2018-06-08,9.1,9.03,1,9.07,601801,931,12500
2437,5b449427ae17be182465a2af,908754,kline_min1,10.62,2018-06-08,10.64,10.6,1,10.6,601808,931,85600
2439,5b449428ae17be182465fdb6,281656,kline_min1,11.27,2018-06-08,11.33,11.25,1,11.33,601811,931,24900
2441,5b449428ae17be1824665810,11103269,kline_min1,3.95,2018-06-08,3.95,3.94,1,3.95,601818,931,2814100
2443,5b449428ae17be182466b3ef,7021995,kline_min1,18.33,2018-06-08,18.39,18.31,1,18.39,601828,931,382500
2445,5b449428ae17be1824670a2e,9037804,kline_min1,10.72,2018-06-08,10.72,10.69,1,10.7,601838,931,844300
2447,5b449429ae17be182467624d,12585341,kline_min1,7.98,2018-06-08,7.99,7.97,1,7.97,601857,931,1578100
2449,5b449429ae17be182467be27,13765879,kline_min1,11.58,2018-06-08,11.67,11.54,1,11.54,601858,931,1188300
2450,5b449429ae17be182468182c,293617,kline_min1,2.88,2018-06-08,2.89,2.88,1,2.89,601866,931,101800
2453,5b44946cae17be1824687343,1144894,kline_min1,3.81,2018-06-08,3.82,3.79,1,3.81,601872,931,300600
2455,5b44946cae17be182468c70c,1928429,kline_min1,24.03,2018-06-08,24.21,24.02,1,24.21,601877,931,80000
2458,5b44946cae17be18246922eb,2580870,kline_min1,10.9,2018-06-08,10.97,10.88,1,10.97,601878,931,236500
2460,5b44946dae17be1824697eab,1056999,kline_min1,2.22,2018-06-08,2.23,2.22,1,2.23,601880,931,475400
2462,5b44946dae17be182469d9a8,1750086,kline_min1,9.17,2018-06-08,9.22,9.16,1,9.16,601881,931,190700
2464,5b44946dae17be18246a356e,277900,kline_min1,12.64,2018-06-08,12.67,12.51,1,12.67,601882,931,22100
2465,5b44946dae17be18246a8d69,17580,kline_min1,8.37,2018-06-08,8.4,8.37,1,8.4,601886,931,2100
2467,5b44946eae17be18246ae2f1,8388810,kline_min1,66.0,2018-06-08,66.37,66.0,1,66.37,601888,931,126600
2470,5b44946eae17be18246b3e11,89312,kline_min1,5.33,2018-06-08,5.35,5.33,1,5.35,601890,931,16700
2471,5b44946eae17be18246b9939,185296,kline_min1,5.02,2018-06-08,5.04,5.02,1,5.04,601898,931,36800
2474,5b4494b3ae17be18246bf4e3,18473270,kline_min1,3.99,2018-06-08,3.99,3.96,1,3.96,601899,931,4656600
2475,5b4494b3ae17be18246c4f26,157393,kline_min1,10.73,2018-06-08,10.81,10.72,1,10.8,601900,931,14600
2477,5b4494b4ae17be18246caa14,810673,kline_min1,5.9,2018-06-08,5.92,5.9,1,5.92,601901,931,137100
2480,5b4494b4ae17be18246d05d8,127275,kline_min1,4.81,2018-06-08,4.81,4.8,1,4.8,601908,931,26500
2482,5b4494b4ae17be18246d6141,1172472,kline_min1,3.51,2018-06-08,3.53,3.51,1,3.53,601918,931,332400
2484,5b4494b4ae17be18246dbbf5,1056712,kline_min1,5.91,2018-06-08,5.94,5.91,1,5.91,601919,931,178400
2486,5b4494b5ae17be18246e17be,188254,kline_min1,6.6,2018-06-08,6.62,6.6,1,6.62,601928,931,28500
2487,5b4494b5ae17be18246e7241,308509,kline_min1,2.58,2018-06-08,2.59,2.58,1,2.59,601929,931,119500
2489,5b4494b5ae17be18246ec967,4160512,kline_min1,8.81,2018-06-08,8.88,8.81,1,8.88,601933,931,469900
2492,5b4494b6ae17be18246f1fa6,13408678,kline_min1,7.14,2018-06-08,7.15,7.13,1,7.15,601939,931,1876800
2494,5b4494fbae17be18246f7aed,141372,kline_min1,5.94,2018-06-08,5.94,5.94,1,5.94,601949,931,23800
2496,5b4494fbae17be18246fd5f0,1632572,kline_min1,7.92,2018-06-08,7.95,7.91,1,7.95,601952,931,205800
2498,5b4494fbae17be1824703187,215713,kline_min1,6.68,2018-06-08,6.69,6.67,1,6.69,601958,931,32300
2500,5b4494fcae17be1824708c62,18171,kline_min1,8.71,2018-06-08,8.71,8.65,1,8.65,601965,931,2100
2502,5b4494fcae17be182470e233,1259999,kline_min1,17.46,2018-06-08,17.46,17.41,1,17.46,601966,931,72200
2503,5b4494fcae17be18247136b0,34242,kline_min1,4.28,2018-06-08,4.29,4.28,1,4.29,601968,931,8000
2505,5b4494fcae17be18247187de,573521,kline_min1,6.71,2018-06-08,6.76,6.68,1,6.68,601969,931,85500
2507,5b4494fdae17be182471e2be,1171349,kline_min1,5.9,2018-06-08,5.92,5.9,1,5.92,601985,931,198000
2510,5b4494fdae17be1824723e9b,10970382,kline_min1,3.76,2018-06-08,3.78,3.76,1,3.77,601988,931,2905300
2511,5b4494fdae17be1824729a7a,3402393,kline_min1,4.54,2018-06-08,4.55,4.53,1,4.55,601989,931,748600
2513,5b44953dae17be18247300d7,261555,kline_min1,3.29,2018-06-08,3.29,3.29,1,3.29,601991,931,79500
2515,5b44953dae17be1824735c8e,1546665,kline_min1,3.81,2018-06-08,3.83,3.81,1,3.83,601992,931,404400
2517,5b44953eae17be182473b5ef,28837,kline_min1,4.12,2018-06-08,4.12,4.11,1,4.12,601996,931,7000
2520,5b44953eae17be1824740c0e,1171863,kline_min1,13.34,2018-06-08,13.35,13.33,1,13.35,601997,931,87800
2522,5b44953eae17be18247467eb,1341652,kline_min1,6.3,2018-06-08,6.31,6.29,1,6.3,601998,931,212800
